Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
17030,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC SMS ,17 May 2012,"Progress Report from Journal Nr. _______________  dtd ____________, re Intrusion at Baloganon, MASINLOC, ZAMBALES, Region III.On 170600 May 2012, Update on Bajo de Masinloc as of  0600H today 17 May 12: PCG ves AE 891 is lying to at vic 5.01 NM East off North Rock  while MCS 3008 is still anchored inside the lagoon. The 2 chinese CMS and Flec 303 exact location can't determine due to thier deactivated AIS. 13 CFV's are still monitored inside the lagoon with 7 utility boats as usual activities during day time in which their methods of fishing appeared to be destructive to the seabed of the shoal. The 1 Filipino FB still anchored 50 yards away fm MCS 3008  inside the lagoon . No aircraft sighted, no new radar contact monitored in the area, no harassment nor radio challenge from the Chinese monitored. Wx condition:  cloudy skies with NWLY winds  from 12-14 kts, rough seas and poor visibility. For info and prog rpt to follow Sir.CDO",,,,,,,,,
17031,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC SMS ,17 May 2012,"On 171200 May 2012, Update on Bajo de Masinloc as of  1200H today 17 May 12:  AE 891 is lying to at vic 4 NM East off North Rock  while MCS 3008 returned and anchored inside the lagoon after refuelling fm 891. The 3 chinese ves; CMS 75, CMS 71 and Flec 303 are lying to at vic 1.8 NM East off South Entrance, 10 NM East off North Rock and 3 NM Northeast off North Rock respectively. 15 CFV's are  monitored inside the lagoon with 6 utility boats engaged in destructive fishing . No Filipino FB  inside the lagoon . No aircraft sighted, no new radar contact monitored in the area, no harassment nor radio challenge from the Chinese. Wx condition:  cloudy skies with NWLY winds  from 12-14 kts, rough seas and poor visibility. For info and prog rpt to follow .",,,,,,,,,
17032,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PHIL NAVY ,PCGAC ,17 May 2012,"Action Taken:Latest update as of 171500H May 2012 re Scarborough Shoal. Ref Txt Msg fm PCGAC. O/A 171500H May 2012. PCG Vessel AE-891 is lying to at vic 2.5 NM NW off North Rock while BFAR MCS 3008 is still anchored inside the lagoon. The three (3) Chinese vessels are positioned at the FOLG: CMS 75 at vic 2 NM SE off South entrance, CMS 71 at vic 2 NM SW off South rock and FLEC 303 at vic 6 NE off North rock. There are still fifteen (15) Chinese fishing vessels inside the shoal with five (5) utility boats engaged in fishing. No more Filipino boats inside. Wx condition: cloudy skies with NW’LY winds prevailing fm 12-14 KTS. Rough seas and good visibility. For info",,,,,,,,"Latest update as of 171500H May 2012 re Scarborough Shoal. Ref Txt Msg fm PCGAC. O/A 171500H May 2012. PCG Vessel AE-891 is lying to at vic 2.5 NM NW off North Rock while BFAR MCS 3008 is still anchored inside the lagoon. The three (3) Chinese vessels are positioned at the FOLG: CMS 75 at vic 2 NM SE off South entrance, CMS 71 at vic 2 NM SW off South rock and FLEC 303 at vic 6 NE off North rock. There are still fifteen (15) Chinese fishing vessels inside the shoal with five (5) utility boats engaged in fishing. No more Filipino boats inside. Wx condition: cloudy skies with NW’LY winds prevailing fm 12-14 KTS. Rough seas and good visibility. For info",
17039,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,NOLCOM ,PCGOC ,19 May 2012,"Progress Report toJournal Nr.17038 dtd 18 May 2012 re Intrusion at Baloganon, masinLOC, ZAMBALES, Region III.Action Taken:",,,,,,,,"As of  0000H today 19May12: AE 891 latest position at vic 3.3 NM NW off South Entrance while MCS 3008 is still anchored inside the lagoon.The location of 5 Chinese ves are as follows: CMS 75 at vic 7.8 NM N off North Rock, CMS 71 and CMS 84 at vic 1.8 NM and 2.2 NM E off South Entrance respectively while FLEC 301 and FLEC 303 at vic 6.2 NM and 7 NM NE off South Entrance respectively. 12 CFV's and no utility boats notice inside the lagoon. Wx condition:  cloudy skies with NELY winds prevailing from 12-14 kts, rough seas and  visibility is poor. No unusual incident in the area.",
17044,NOLCOM ,REGION IIIREGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,20 May 2012,"Progress Report from Journal Nr. 17039  dtd 19 May 2012, re Intrusion at Baloganon, MASINLOC, ZAMBALES, Region III.Action Taken:",,,,,,,,"Latest update dated on Bajo de Masinloc as of 0000H today 20May12: AE 891 latest position at vic 4.4 NM NE off South Entrance while MCS 3008 is still anchored inside the shoal. Activities: conduct monitoring of all vessel and bancas present in the area of Panatag shoal. The locations of 4 Chinese ves are as follows: both CMS 71 and CMS 84 at vic 1.9 NM and 3.0 NM SE off South Entrance respectively. While FLEC 301 and FLEC 303 at vic 7.5 NM and 6.5 NM NE off South Entrance. The 12 CFV's are still inside the lagoon.Wx condition:  cloudy skies with NWLY winds prevailing from 09-10 kts, moderate seas and visibility is poor. No unusual incident in the area.Latest update dated on Bajo de Masinloc as of 0200H today 20May12: AE 891 latest position at vic 4.49 NM NE off South Entrance while MCS 3008 is still anchored inside the shoal. Activities: conduct monitoring of all vessel and bancas present in the area of Panatag shoal. The locations of 4 Chinese ves are as follows: both CMS 71 and CMS 84 at vic 1.1 NM and 2.3 NM E off South Entrance respectively. While FLEC 301 and FLEC 303 at vic 6.9 NM NE by N and 6 NM NE by N off South Entrance. The 12 CFV's are still inside the lagoon. Wx condition:  cloudy skies with NWLY winds prevailing from 09-10 kts, moderate seas and visibility is poor. No unusual incident in the area.Latest update dated on Bajo de Masinloc as of  0400H today 20May12: AE 891 latest position at vic 4.19 NM NE off South Entrance while MCS 3008 is still anchored  inside the shoal. Activities: conduct monitoring of all vessel and bancas present in the area of Panatag shoal. The location of 4 Chinese ves are as follows:both  CMS 71 and CMS 84  at vic 1.6 NM E and 2.5 NM SE  off South Entrance respectively. while FLEC 301 and FLEC 303  at vic 8 NM NE by N and 6.1 NM NE  by N off South Entrance. The 12 CFV's are still inside the lagoon.Wx condition:  cloudy skies with NWLY winds prevailing from 09-10 kts, moderate seas and  visibility is poor. No unusual incident in the area. Progress report to follow.Latest update dated on Bajo de Masinloc as of 1000H today 20 May 12: AE 891 latest position at vic 3 NM NE off South Entrance while MCS 3008 is still anchored inside the shoal. Activities: conduct monitoring of all vessels and bancas present in the area of Panatag shoal. The location of 4 Chinese ves is as follows: both CMS 71 and CMS 84 at vic 1.5 NM SE and 1.5 NM E off South Entrance respectively, while FLEC 301 and FLEC 303 at vic 8 NM NE off North Rock and 1.5 NM E off South Entrance. The 14 CFV's are still inside the lagoon. Wx condition:  cloudy skies with NWLY winds prevailing from 09-10 kts, moderate seas and  visibility is good. No unusual incident in the area.Latest update on Bajo de Masinloc as of  1600H today 20 May12: AE 891 latest position is at vic 4 NM N off South Entrance while MCS 3001 anchored at lat 15 deg 08.2 north long 117 deg 49.37 East.  Activities: Conducted monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:both  CMS 71 and CMS 84  at vic 4 NM SE and 2 NM E  off South Entrance respectively, while FLEC 301 and FLEC 303  are both at vic 2 NM East off North Rock off South Entrance. The 11 CFV's are still inside the lagoon.There are Thirty-seven (37) utility boats sighted  as of 1600H inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate seas and  visibility is good. No unusual incident in the area . ",
17047,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,20 May 2012,"Progress Report from Journal Nr. 147044 dtd 20 May 2012, re Intrusion at Baloganon, MASINLOC, ZAMBALES, Region III.Action Taken:",,,,,,,,"As of 1000H today 20May12:  AE 891 latest position at vic 3 NM NE off South Entrance while MCS 3008 is still anchored inside the shoal. Activities: conduct monitoring of all vessels and bancas present in the area of Panatag shoal. The location of 4 Chinese ves is as follows: both CMS 71 and CMS 84 at vic 1.5 NM SE and 1.5 NM E off South Entrance respectively, while FLEC 301 and FLEC 303 at vic 8 NM NE off North Rock and 1.5 NM E off South Entrance. The 14 CFV's are still inside the lagoon.Wx condition:  cloudy skies with NWLY winds prevailing from 09-10 kts, moderate seas and  visibility is good. No unusual incident in the area.",
17048,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,20 May 2012,"Action Taken:Latest update on Bajo de Masinloc as of  1600H today 20 May12: AE 891 latest position is at vic 4 NM N off South Entrance while MCS 3001 anchored at lat 15 deg 08.2 north long 117 deg 49.37 East.  Activities: Conducted monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:both  CMS 71 and CMS 84  at vic 4 NM SE and 2 NM E  off South Entrance respectively, while FLEC 301 and FLEC 303  are both at vic 2 NM East off North Rock off South Entrance. The 11 CFV's are still inside the lagoon.There are Thirty-seven (37) utility boats sighted  as of 1600H inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate seas and  visibility is good. No unusual incident in the area.",,,,,,,,"Latest update on Bajo de Masinloc as of  1600H today 20 May12: AE 891 latest position is at vic 4 NM N off South Entrance while MCS 3001 anchored at lat 15 deg 08.2 north long 117 deg 49.37 East.  Activities: Conducted monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:both  CMS 71 and CMS 84  at vic 4 NM SE and 2 NM E  off South Entrance respectively, while FLEC 301 and FLEC 303  are both at vic 2 NM East off North Rock off South Entrance. The 11 CFV's are still inside the lagoon.There are Thirty-seven (37) utility boats sighted  as of 1600H inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate seas and  visibility is good. No unusual incident in the area.",
17050,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGOC ,SMS ,21 May 2012,"Progress Report from Journal Nr. 17048 dtd 20 May 12, re Intrusion at  Baloganon, Masinloc, Zambales, , , .Action Taken:",,,,,,,,"Update on Bajo de Masinloc as of 0000H today 21May12: AE 891 latest position is at vic 6 NM SE off North Rock while MCS 3001 still anchored inside the shoal.  Activities: Continuously monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:CMS 71 and CMS 84  is at vic 1.5 NM SE and 3 NM E  off South Entrance respectively, while FLEC 301 is at vic 1.5 NM E off South Entrance and FLEC 303 is at 6 NM SE off North Rock. The 11 CFV's are still inside the shoal.There are no utility boats sighted inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate seas poor visibility. No unusual incident or activities in the area. Update on Bajo de Masinloc as of 0200H today 21May12: AE 891 latest position is at vic 6 NM SE off North Rock while MCS 3001 still anchored inside the shoal.  Activities: Continuously monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:CMS 71 and CMS 84  are at vic 1 NM E off South Entrance and  1 NM NE  off South Entrance respectively, while FLEC 301 is at vic 4 NM E off North Rock and FLEC 303 is at 6 NM E off North Rock. The 11 CFV's are still inside the shoal.There are no utility boats sighted inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate seas and  poor visibility. No unusual incident or activities in the area.   Update on Bajo de Masinloc as of 0400H today 21May12: AE 891 latest position is at vic 4.5 NM N off South Entrance while MCS 3001 still anchored inside the shoal.  Activities: Continuously monitoring the presence of four(4)CVs/11chinese fishing vessels/their utility boats and their actvties. The location of 4 Chinese ves are as follows:CMS 71 and CMS 84  are at vic 3 NM E off South Entrance and  2 NM NE  off South Entrance respectively, while FLEC 301 is at vic 4.5 NM E off North Rock and FLEC 303 is at 7 NM E off North Rock. The 11 CFV's are still inside the shoal.There are no utility boats sighted inside the shoal. Wx condition:  cloudy skies with SE'LY winds prevailing from 09-10 kts, moderate sea and poor visibility. No unusual incident or activities in the area. ",
17053,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGAC ,SMS ,21 May 2012,"Progress Report to Journal Nr. 17050 dtd 21 May 12 re Intrusion at Baloganon, Masinloc, ZambalesAction Taken:",,,,,,,,"Latest update on Bajo de Masinloc as of 1400H today 21 May 12 Ref: Txt Msg fm PCGAC as of 211650H May 2012. PCG vessel AE-891 position at vicinity 3 NM E off Northrock while MCS 3001 still anchored inside the shoal. Activities: Continuously monitoring the presence of two (2) Chinese Maritime Surveillance (CMS), three (3) Fisheries Law Enforcement Command (FLEC) and seventeen (17) Chinese fishing vessels (CFVs) with 27 utility boats inside the shoal and 29 outside the shoal. The location of the two CMS and three FLEC are as follows: CMS 71 and CMS 84 are at vicinity 2 NM East off South entrance, and 2.5 NM East off South entrance, respectively. FLEC 303 is at vicinity 4 NM NE off South entrance, while FLEC 301 and FLEC 310 are positioned near FLEC 303. The seventeen (17) CFVs are inside the shoal. Weather: cloudy skies with SE’ly winds prevailing from 09-10 knots, moderate sea and good ",
17055,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGAC ,SMS ,21 May 2012,"Progress Report to Journal Nr. 17053 dtd 21 May 12 re Intrusion at Baloganon, Masinloc, ZambalaesAction Taken:",,,,,,,,"update on Bajo de Masinloc as of 2000H today 21May12: AE 891 latest position is at vic 2.0 NM East off North Rock while MCS 3001 still anchored inside the shoal.  Activities: Continuously monitoring the presence of five (5) CVs. 16 chinese fishing vessels, 10 of them are inside the shoal and 6 others outside the shoal. Negative sigthings of utility boats. The location of 5 Chinese ves are as follows:CMS 71 and CMS 84  are at vic 2.0 NM and 1.0 NM East  off South Entrance respectively, while FLEC 303, FLEC 301 and FLEC 310 is positioned at vic 8.0 NM, 7.0 NM and 9.5 NM all are NE off South Entrance. No aggressive maneuvers, aircraft sighted and new radar contact. Wx condition:  cloudy skies with scattered rainshowers prevailing from 16-18 kts, moderate rough seas and  visibility is poor. for info and prog rpt to follow Sir. CDO",
17056,NOLCOM ,REGION III,ZAMBALES ,INTRUSION,PCGAC ,SMS ,21 May 2012,"Progress Report  to Journal Nr.17055  dtd 21 May 12re INTRUSion at Baloganon, Masinloc, ZambalesAction Taken:",,,,,,,,"Update on Bajo de Masinloc as of 2200H today 21May12: AE 891 latest position is at vic 3.5 NM East off North Rock while MCS 3001 still anchored inside the shoal.  Activities: Continuously monitoring the presence of five (5) CVs. 16 chinese fishing vessels, 10 of them are inside the shoal and 6 others outside the shoal. Negative sigthings of utility boats. The location of 5 Chinese ves are as follows:CMS 71 and CMS 84  are at vic 3.0 NM East and 2.5 NM South off South Entrance respectively, while FLEC 303, FLEC 301 and FLEC 310 is positioned at vic 9.0 NM, 10.0 NM and 11.0 NM all are NE off South Entrance. No aggressive maneuvers, aircraft sighted and new radar contact. Wx condition:  cloudy skies with scattered rainshowers prevailing from 16-18 kts, moderate rough seas and  visibility is poor. for info and prog rpt to follow Sir. CDO",
